nn1,nn2,nn3,nn4,nn5,np1,np2,np3,np4,np5,ne1,ne2,ne3,ne4,ne5,p1,p2,p3,p4,p5,gno1,gno2,gno3,gno4,gno5,ar1,ar2,ar3,ar4,ar5,en1,en2,en3,en4,en5,ie1,ie2,ie3,ie4,ie5,d1,d2,d3,d4,d5,mp1,mp2,mp3,mp4,mp5,bp1,bp2,bp3,bp4,bp5,numiso1,numiso2,numiso3,numiso4,numiso5,shell1,shell2,shell3,shell4,shell5,spheat1,spheat2,spheat3,spheat4,spheat5,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,label
28,106,7,8,18,24,72,7,8,17,24,72,7,8,17,4,6,2,2,3,6,4,15,16,17,1.9,2.2,0.75,0.65,0.97,1.66,1.3,3.04,3.44,3.16,6.7665,6.8251,14.5341,13.6181,12.9676,7.15,13.3,0.00125,0.00143,0.00321,2130.15,2500.15,63.29,50.5,172.31,2944,4876,77.36,90.2,239.11,9,17,8,8,11,4,6,2,2,3,0.449,0.144,1.04,0.918,0.479,1375.84,577.04,577.04,2.24,29.84,0.400744,0.75088,11.71028289,28.86476535,1198067.573,3795637.269,11.44,2.24,0.1079844,0
28,106,7,8,10,24,72,7,8,9,24,72,7,8,9,4,6,2,2,2,6,4,15,16,17,1.9,2.2,0.75,0.65,0.57,1.66,1.3,3.04,3.44,3.98,6.7665,6.8251,14.5341,13.6181,17.4228,7.15,13.3,0.00125,0.00143,0.0017,2130.15,2500.15,63.29,50.5,53.63,2944,4876,77.36,90.2,85.03,9,17,8,8,6,4,6,2,2,2,0.449,0.144,1.04,0.918,0.824,1435.36,614.8,614.8,2.56,29.84,0.478184,1.068384,18.49537428,28.86723485,1238819.531,3886104.17,14.64,2.56,0.1095024,0
28,106,7,8,0,24,72,7,8,1,24,72,7,8,1,4,6,2,2,1,6,4,15,16,1,1.9,2.2,0.75,0.65,0.79,1.66,1.3,3.04,3.44,2.2,6.7665,6.8251,14.5341,13.6181,13.5984,7.15,13.3,0.00125,0.00143,0.0000899,2130.15,2500.15,63.29,50.5,14.175,2944,4876,77.36,90.2,20.28,9,17,8,8,3,4,6,2,2,1,0.449,0.144,1.04,0.918,14.304,1538.56,673.04,673.04,3.2,36.24,0.429256,0.652576,12.28497701,28.86986886,1253365.738,3926388.719,20.4,3.2,29.9865744,0
28,54,6,45,45,24,42,6,35,35,24,42,6,35,35,4,5,2,4,4,6,6,14,17,17,1.9,2,0.91,1.1,1.1,1.66,2.16,2.55,2.96,2.96,6.7665,7.0924,11.2603,11.8138,11.8138,7.15,10.2,2.27,3.12,3.12,2130.15,2890.15,3948.15,266.05,266.05,2944,4912,4300,332,332,9,20,7,19,19,4,5,2,4,4,0.449,0.251,0.709,0.474,0.474,289.84,158.64,158.64,0.96,25.2,0.206016,0.247616,5.352730986,9.207256,2113573.922,3726969.6,31.36,0.96,0.02110904,0
28,54,6,45,0,24,42,6,35,1,24,42,6,35,1,4,5,2,4,1,6,6,14,17,1,1.9,2,0.91,1.1,0.79,1.66,2.16,2.55,2.96,2.2,6.7665,7.0924,11.2603,11.8138,13.5984,7.15,10.2,2.27,3.12,0.0000899,2130.15,2890.15,3948.15,266.05,14.175,2944,4912,4300,332,20.28,9,20,7,19,3,4,5,2,4,1,0.449,0.251,0.709,0.474,14.304,444.64,253.84,253.84,2.16,34.16,0.25884,0.187424,7.335978382,13.32549246,2288356.03,4020820.313,45.44,2.16,30.63851624,0
28,54,6,18,45,24,42,6,17,35,24,42,6,17,35,4,5,2,3,4,6,6,14,17,17,1.9,2,0.91,0.97,1.1,1.66,2.16,2.55,3.16,2.96,6.7665,7.0924,11.2603,12.9676,11.8138,7.15,10.2,2.27,0.00321,3.12,2130.15,2890.15,3948.15,172.31,266.05,2944,4912,4300,239.11,332,9,20,7,11,19,4,5,2,3,4,0.449,0.251,0.709,0.479,0.474,304.96,162.96,162.96,1.04,25.2,0.224424,0.294176,6.518512046,13.31981802,2176250.586,3811282.36,28.16,1.04,0.02111824,0
28,54,6,18,18,24,42,6,17,17,24,42,6,17,17,4,5,2,3,3,6,6,14,17,17,1.9,2,0.91,0.97,0.97,1.66,2.16,2.55,3.16,3.16,6.7665,7.0924,11.2603,12.9676,12.9676,7.15,10.2,2.27,0.00321,0.00321,2130.15,2890.15,3948.15,172.31,172.31,2944,4912,4300,239.11,239.11,9,20,7,11,11,4,5,2,3,3,0.449,0.251,0.709,0.479,0.479,261.76,141.36,141.36,1.04,25.2,0.24148,0.337536,7.57779275,16.65522964,2238224.275,3894904.837,19.84,1.04,0.02112544,0
28,54,6,18,0,24,42,6,17,1,24,42,6,17,1,4,5,2,3,1,6,6,14,17,1,1.9,2,0.91,0.97,0.79,1.66,2.16,2.55,3.16,2.2,6.7665,7.0924,11.2603,12.9676,13.5984,7.15,10.2,2.27,0.00321,0.0000899,2130.15,2890.15,3948.15,172.31,14.175,2944,4912,4300,239.11,20.28,9,20,7,11,3,4,5,2,3,1,0.449,0.251,0.709,0.479,14.304,362.56,209.2,209.2,2,34.16,0.274024,0.246144,8.337033722,16.6601261,2349143.833,4102816.62,32,2,30.63299344,0
28,54,6,10,45,24,42,6,9,35,24,42,6,9,35,4,5,2,2,4,6,6,14,17,17,1.9,2,0.91,0.57,1.1,1.66,2.16,2.55,3.98,2.96,6.7665,7.0924,11.2603,17.4228,11.8138,7.15,10.2,2.27,0.0017,3.12,2130.15,2890.15,3948.15,53.63,266.05,2944,4912,4300,85.03,332,9,20,7,6,19,4,5,2,2,4,0.449,0.251,0.709,0.824,0.474,354.24,198.16,198.16,1.44,25.2,0.314984,0.618896,15.01824953,13.32256382,2259636.294,3957223.485,36.56,1.44,0.04107304,0
28,54,6,10,18,24,42,6,9,17,24,42,6,9,17,4,5,2,2,3,6,6,14,17,17,1.9,2,0.91,0.57,0.97,1.66,2.16,2.55,3.98,3.16,6.7665,7.0924,11.2603,17.4228,12.9676,7.15,10.2,2.27,0.0017,0.00321,2130.15,2890.15,3948.15,53.63,172.31,2944,4912,4300,85.03,239.11,9,20,7,6,11,4,5,2,2,3,0.449,0.251,0.709,0.824,0.479,293.76,165.04,165.04,1.36,25.2,0.32788,0.649136,15.66629745,16.65759894,2320719.977,4039700.962,25.04,1.36,0.04094224,0
28,54,6,10,10,24,42,6,9,9,24,42,6,9,9,4,5,2,2,2,6,6,14,17,17,1.9,2,0.91,0.57,0.57,1.66,2.16,2.55,3.98,3.98,6.7665,7.0924,11.2603,17.4228,17.4228,7.15,10.2,2.27,0.0017,0.0017,2130.15,2890.15,3948.15,53.63,53.63,2944,4912,4300,85.03,85.03,9,20,7,6,6,4,5,2,2,2,0.449,0.251,0.709,0.824,0.824,320.64,183.6,183.6,1.6,25.2,0.40148,0.906944,22.16689759,16.65996805,2402088.884,4182597.835,28.24,1.6,0.05123704,1
28,54,6,10,0,24,42,6,9,1,24,42,6,9,1,4,5,2,2,1,6,6,14,17,1,1.9,2,0.91,0.57,0.79,1.66,2.16,2.55,3.98,2.2,6.7665,7.0924,11.2603,17.4228,13.5984,7.15,10.2,2.27,0.0017,0.0000899,2130.15,2890.15,3948.15,53.63,14.175,2944,4912,4300,85.03,20.28,9,20,7,6,3,4,5,2,2,1,0.449,0.251,0.709,0.824,14.304,383.04,222.64,222.64,2.16,34.16,0.354664,0.62072,16.20071121,16.66249502,2430138.138,4244915.359,34,2.16,30.27124024,0
28,54,6,0,0,24,42,6,1,1,24,42,6,1,1,4,5,2,1,1,6,6,14,1,1,1.9,2,0.91,0.79,0.79,1.66,2.16,2.55,2.2,2.2,6.7665,7.0924,11.2603,13.5984,13.5984,7.15,10.2,2.27,0.0000899,0.0000899,2130.15,2890.15,3948.15,14.175,14.175,2944,4912,4300,20.28,20.28,9,20,7,3,3,4,5,2,1,1,0.449,0.251,0.709,14.304,14.304,437.44,256.56,256.56,2.64,22.64,0.303976,0.081024,9.064442004,16.66502179,2458062.856,4306897.478,39.04,2.64,45.95441144,0
28,54,6,8,45,24,42,6,8,35,24,42,6,8,35,4,5,2,2,4,6,6,14,16,17,1.9,2,0.91,0.65,1.1,1.66,2.16,2.55,3.44,2.96,6.7665,7.0924,11.2603,13.6181,11.8138,7.15,10.2,2.27,0.00143,3.12,2130.15,2890.15,3948.15,50.5,266.05,2944,4912,4300,90.2,332,9,20,7,8,19,4,5,2,2,4,0.449,0.251,0.709,0.918,0.474,369.76,204,204,1.44,23.36,0.292776,0.380864,7.363558382,13.32305487,2261896.464,3952203.398,32.24,1.44,0.05311256,0
28,54,6,8,18,24,42,6,8,17,24,42,6,8,17,4,5,2,2,3,6,6,14,16,17,1.9,2,0.91,0.65,0.97,1.66,2.16,2.55,3.44,3.16,6.7665,7.0924,11.2603,13.6181,12.9676,7.15,10.2,2.27,0.00143,0.00321,2130.15,2890.15,3948.15,50.5,172.31,2944,4912,4300,90.2,239.11,9,20,7,8,11,4,5,2,2,3,0.449,0.251,0.709,0.918,0.479,304.96,169.44,169.44,1.36,23.36,0.306504,0.419744,8.362795334,16.65802266,2322956.675,4034719.295,22,1.36,0.05294416,0
28,54,6,8,10,24,42,6,8,9,24,42,6,8,9,4,5,2,2,2,6,6,14,16,17,1.9,2,0.91,0.65,0.57,1.66,2.16,2.55,3.44,3.98,6.7665,7.0924,11.2603,13.6181,17.4228,7.15,10.2,2.27,0.00143,0.0017,2130.15,2890.15,3948.15,50.5,53.63,2944,4912,4300,90.2,85.03,9,20,7,8,6,4,5,2,2,2,0.449,0.251,0.709,0.918,0.824,330.56,187.36,187.36,1.6,23.36,0.382664,0.712976,16.21945143,16.66039175,2404295.865,4177679.896,26,1.6,0.06064456,0
28,54,6,8,0,24,42,6,8,1,24,42,6,8,1,4,5,2,2,1,6,6,14,16,1,1.9,2,0.91,0.65,0.79,1.66,2.16,2.55,3.44,2.2,6.7665,7.0924,11.2603,13.6181,13.5984,7.15,10.2,2.27,0.00143,0.0000899,2130.15,2890.15,3948.15,50.5,14.175,2944,4912,4300,90.2,20.28,9,20,7,8,3,4,5,2,2,1,0.449,0.251,0.709,0.918,14.304,391.36,225.76,225.76,2.16,31.04,0.33444,0.349856,9.089209474,16.66291868,2432335.239,4240024.2,32.24,2.16,30.17927816,0
28,54,6,8,8,24,42,6,8,8,24,42,6,8,8,4,5,2,2,2,6,6,14,16,16,1.9,2,0.91,0.65,0.65,1.66,2.16,2.55,3.44,3.44,6.7665,7.0924,11.2603,13.6181,13.6181,7.15,10.2,2.27,0.00143,0.00143,2130.15,2890.15,3948.15,50.5,50.5,2944,4912,4300,90.2,90.2,9,20,7,8,8,4,5,2,2,2,0.449,0.251,0.709,0.918,0.918,340.16,191.04,191.04,1.6,21.44,0.363336,0.49568,9.113945898,16.66081543,2406502.061,4172759.818,23.44,1.6,0.0693452,0
28,54,7,45,45,24,42,7,35,35,24,42,7,35,35,4,5,2,4,4,6,6,15,17,17,1.9,2,0.75,1.1,1.1,1.66,2.16,3.04,2.96,2.96,6.7665,7.0924,14.5341,11.8138,11.8138,7.15,10.2,0.00125,3.12,3.12,2130.15,2890.15,63.29,266.05,266.05,2944,4912,77.36,332,332,9,20,8,19,19,4,5,2,4,4,0.449,0.251,1.04,0.474,0.474,278.16,149.84,149.84,0.96,26.16,0.2416,0.304064,9.046179766,12.66437725,1345776.408,3647678.555,28.4,0.96,0.07009704,0
28,54,7,45,0,24,42,7,35,1,24,42,7,35,1,4,5,2,4,1,6,6,15,17,1,1.9,2,0.75,1.1,0.79,1.66,2.16,3.04,2.96,2.2,6.7665,7.0924,14.5341,11.8138,13.5984,7.15,10.2,0.00125,3.12,0.0000899,2130.15,2890.15,63.29,266.05,14.175,2944,4912,77.36,332,20.28,9,20,8,19,3,4,5,2,4,1,0.449,0.251,1.04,0.474,14.304,436.56,247.76,247.76,2.16,36.4,0.290456,0.273664,10.56203328,16.21635002,1442278.586,3836226.761,43.76,2.16,30.32128584,0
28,54,7,18,45,24,42,7,17,35,24,42,7,17,35,4,5,2,3,4,6,6,15,17,17,1.9,2,0.75,0.97,1.1,1.66,2.16,3.04,3.16,2.96,6.7665,7.0924,14.5341,12.9676,11.8138,7.15,10.2,0.00125,0.00321,3.12,2130.15,2890.15,63.29,172.31,266.05,2944,4912,77.36,239.11,332,9,20,8,11,19,4,5,2,3,4,0.449,0.251,1.04,0.479,0.474,295.44,155.6,155.6,1.04,26.16,0.258344,0.342784,9.90977599,16.21124188,1379319.729,3700612.033,25.84,1.04,0.06997384,0
28,54,7,18,18,24,42,7,17,17,24,42,7,17,17,4,5,2,3,3,6,6,15,17,17,1.9,2,0.75,0.97,0.97,1.66,2.16,3.04,3.16,3.16,6.7665,7.0924,14.5341,12.9676,12.9676,7.15,10.2,0.00125,0.00321,0.00321,2130.15,2890.15,63.29,172.31,172.31,2944,4912,77.36,239.11,239.11,9,20,8,11,11,4,5,2,3,3,0.449,0.251,1.04,0.479,0.479,254.4,135.44,135.44,1.04,26.16,0.273736,0.378304,10.66687186,18.98095612,1412160.076,3752855.227,18.16,1.04,0.06984864,0
28,54,7,18,0,24,42,7,17,1,24,42,7,17,1,4,5,2,3,1,6,6,15,17,1,1.9,2,0.75,0.97,0.79,1.66,2.16,3.04,3.16,2.2,6.7665,7.0924,14.5341,12.9676,13.5984,7.15,10.2,0.00125,0.00321,0.0000899,2130.15,2890.15,63.29,172.31,14.175,2944,4912,77.36,239.11,20.28,9,20,8,11,3,4,5,2,3,1,0.449,0.251,1.04,0.479,14.304,356.64,204.56,204.56,2,36.4,0.303976,0.324544,11.26090379,18.98528629,1473933.047,3886843.786,30.96,2,30.31563064,0
28,54,7,10,45,24,42,7,9,35,24,42,7,9,35,4,5,2,2,4,6,6,15,17,17,1.9,2,0.75,0.57,1.1,1.66,2.16,3.04,3.98,2.96,6.7665,7.0924,14.5341,17.4228,11.8138,7.15,10.2,0.00125,0.0017,3.12,2130.15,2890.15,63.29,53.63,266.05,2944,4912,77.36,85.03,332,9,20,8,6,19,4,5,2,2,4,0.449,0.251,1.04,0.824,0.474,345.36,191.44,191.44,1.44,26.16,0.343784,0.63536,17.24267877,16.21371362,1425821.022,3794503.208,34.64,1.44,0.08079304,0
28,54,7,10,18,24,42,7,9,17,24,42,7,9,17,4,5,2,2,3,6,6,15,17,17,1.9,2,0.75,0.57,0.97,1.66,2.16,3.04,3.98,3.16,6.7665,7.0924,14.5341,17.4228,12.9676,7.15,10.2,0.00125,0.0017,0.00321,2130.15,2890.15,63.29,53.63,172.31,2944,4912,77.36,85.03,239.11,9,20,8,6,11,4,5,2,2,3,0.449,0.251,1.04,0.824,0.479,287.04,159.76,159.76,1.36,26.16,0.355016,0.65776,17.58854186,18.98305135,1457771.364,3845601.403,23.76,1.36,0.08052984,0
28,54,7,10,10,24,42,7,9,9,24,42,7,9,9,4,5,2,2,2,6,6,15,17,17,1.9,2,0.75,0.57,0.57,1.66,2.16,3.04,3.98,3.98,6.7665,7.0924,14.5341,17.4228,17.4228,7.15,10.2,0.00125,0.0017,0.0017,2130.15,2890.15,63.29,53.63,53.63,2944,4912,77.36,85.03,85.03,9,20,8,6,6,4,5,2,2,2,0.449,0.251,1.04,0.824,0.824,314.56,178.96,178.96,1.6,26.16,0.423496,0.883424,22.9223073,18.9851464,1502255.856,3936448.326,27.36,1.6,0.08168904,0
28,54,7,10,0,24,42,7,9,1,24,42,7,9,1,4,5,2,2,1,6,6,15,17,1,1.9,2,0.75,0.57,0.79,1.66,2.16,3.04,3.98,2.2,6.7665,7.0924,14.5341,17.4228,13.5984,7.15,10.2,0.00125,0.0017,0.0000899,2130.15,2890.15,63.29,53.63,14.175,2944,4912,77.36,85.03,20.28,9,20,8,6,3,4,5,2,2,1,0.449,0.251,1.04,0.824,14.304,377.76,218.64,218.64,2.16,36.4,0.379496,0.666976,17.95774658,18.98738114,1518042.937,3976892.575,33.36,2.16,29.94474184,0
28,54,7,0,0,24,42,7,1,1,24,42,7,1,1,4,5,2,1,1,6,6,15,1,1,1.9,2,0.75,0.79,0.79,1.66,2.16,3.04,2.2,2.2,6.7665,7.0924,14.5341,13.5984,13.5984,7.15,10.2,0.00125,0.0000899,0.0000899,2130.15,2890.15,63.29,14.175,14.175,2944,4912,77.36,20.28,20.28,9,20,8,3,3,4,5,2,1,1,0.449,0.251,1.04,14.304,14.304,432.96,253.2,253.2,2.64,26.16,0.331624,0.197056,11.82310303,18.98961567,1533705.484,4017001.419,38.64,2.64,45.27096264,0
28,54,7,8,45,24,42,7,8,35,24,42,7,8,35,4,5,2,2,4,6,6,15,16,17,1.9,2,0.75,0.65,1.1,1.66,2.16,3.04,3.44,2.96,6.7665,7.0924,14.5341,13.6181,11.8138,7.15,10.2,0.00125,0.00143,3.12,2130.15,2890.15,63.29,50.5,266.05,2944,4912,77.36,90.2,332,9,20,8,8,19,4,5,2,2,4,0.449,0.251,1.04,0.918,0.474,361.04,197.36,197.36,1.44,24.4,0.3226,0.418496,10.58445377,16.21415567,1427108.424,3791229.605,30.16,1.44,0.09034344,0
28,54,7,8,18,24,42,7,8,17,24,42,7,8,17,4,5,2,2,3,6,6,15,16,17,1.9,2,0.75,0.65,0.97,1.66,2.16,3.04,3.44,3.16,6.7665,7.0924,14.5341,13.6181,12.9676,7.15,10.2,0.00125,0.00143,0.00321,2130.15,2890.15,63.29,50.5,172.31,2944,4912,77.36,90.2,239.11,9,20,8,8,11,4,5,2,2,3,0.449,0.251,1.04,0.918,0.479,298.4,164.24,164.24,1.36,24.4,0.334664,0.449536,11.28150589,18.98342607,1459035.293,3842366.219,20.56,1.36,0.09004264,0
28,54,7,8,10,24,42,7,8,9,24,42,7,8,9,4,5,2,2,2,6,6,15,16,17,1.9,2,0.75,0.65,0.57,1.66,2.16,3.04,3.44,3.98,6.7665,7.0924,14.5341,13.6181,17.4228,7.15,10.2,0.00125,0.00143,0.0017,2130.15,2890.15,63.29,50.5,53.63,2944,4912,77.36,90.2,85.03,9,20,8,8,6,4,5,2,2,2,0.449,0.251,1.04,0.918,0.824,324.64,182.8,182.8,1.6,24.4,0.405704,0.710624,17.97132729,18.98552109,1503490.067,3933276.871,24.96,1.6,0.08860744,0
28,54,7,8,0,24,42,7,8,1,24,42,7,8,1,4,5,2,2,1,6,6,15,16,1,1.9,2,0.75,0.65,0.79,1.66,2.16,3.04,3.44,2.2,6.7665,7.0924,14.5341,13.6181,13.5984,7.15,10.2,0.00125,0.00143,0.0000899,2130.15,2890.15,63.29,50.5,14.175,2944,4912,77.36,90.2,20.28,9,20,8,8,3,4,5,2,2,1,0.449,0.251,1.04,0.918,14.304,386.24,221.84,221.84,2.16,33.36,0.360296,0.41728,11.84271099,18.9877558,1519267.27,3973747.9,31.44,2.16,29.85029064,0
28,54,7,8,8,24,42,7,8,8,24,42,7,8,8,4,5,2,2,2,6,6,15,16,16,1.9,2,0.75,0.65,0.65,1.66,2.16,3.04,3.44,3.44,6.7665,7.0924,14.5341,13.6181,13.6181,7.15,10.2,0.00125,0.00143,0.00143,2130.15,2890.15,63.29,50.5,50.5,2944,4912,77.36,90.2,90.2,9,20,8,8,8,4,5,2,2,2,0.449,0.251,1.04,0.918,0.918,334.4,186.56,186.56,1.6,22.56,0.3874,0.514496,11.8622879,18.98589577,1504723.495,3930103.276,22.24,1.6,0.09481896,0
28,52,6,45,0,24,41,6,35,1,24,41,6,35,1,4,5,2,4,1,6,5,14,17,1,1.9,2.1,0.91,1.1,0.79,1.66,1.6,2.55,2.96,2.2,6.7665,6.7589,11.2603,11.8138,13.5984,7.15,8.57,2.27,3.12,0.0000899,2130.15,2741.15,3948.15,266.05,14.175,2944,5017,4300,332,20.28,9,24,7,19,3,4,5,2,4,1,0.449,0.265,0.709,0.474,14.304,423.36,245.84,245.84,2.16,35.44,0.28684,0.270304,7.755825534,10.06550418,2229899.456,4123818.761,61.44,2.16,30.62182376,0
28,52,6,18,45,24,41,6,17,35,24,41,6,17,35,4,5,2,3,4,6,5,14,17,17,1.9,2.1,0.91,0.97,1.1,1.66,1.6,2.55,3.16,2.96,6.7665,6.7589,11.2603,12.9676,11.8138,7.15,8.57,2.27,0.00321,3.12,2130.15,2741.15,3948.15,172.31,266.05,2944,5017,4300,239.11,332,9,24,7,11,19,4,5,2,3,4,0.449,0.265,0.709,0.479,0.474,286.56,156.24,156.24,1.04,27.76,0.250984,0.420064,6.921529454,10.0602366,2119678.981,3912442.636,41.6,1.04,0.01990976,0
28,52,6,18,0,24,41,6,17,1,24,41,6,17,1,4,5,2,3,1,6,5,14,17,1,1.9,2.1,0.91,0.97,0.79,1.66,1.6,2.55,3.16,2.2,6.7665,6.7589,11.2603,12.9676,13.5984,7.15,8.57,2.27,0.00321,0.0000899,2130.15,2741.15,3948.15,172.31,14.175,2944,5017,4300,239.11,20.28,9,24,7,11,3,4,5,2,3,1,0.449,0.265,0.709,0.479,14.304,336.96,199.76,199.76,2,35.44,0.303064,0.337984,8.787664258,12.99370841,2289569.878,4206595.344,50.56,2,30.61629536,0
28,52,6,10,45,24,41,6,9,35,24,41,6,9,35,4,5,2,2,4,6,5,14,17,17,1.9,2.1,0.91,0.57,1.1,1.66,1.6,2.55,3.98,2.96,6.7665,6.7589,11.2603,17.4228,11.8138,7.15,8.57,2.27,0.0017,3.12,2130.15,2741.15,3948.15,53.63,266.05,2944,5017,4300,85.03,332,9,24,7,6,19,4,5,2,2,4,0.449,0.265,0.709,0.824,0.474,334.56,190.8,190.8,1.44,27.76,0.344744,0.78152,15.54013167,10.0627855,2201650.023,4059678.033,51.6,1.44,0.03947816,0
28,52,6,10,18,24,41,6,9,17,24,41,6,9,17,4,5,2,2,3,6,5,14,17,17,1.9,2.1,0.91,0.57,0.97,1.66,1.6,2.55,3.98,3.16,6.7665,6.7589,11.2603,17.4228,12.9676,7.15,8.57,2.27,0.0017,0.00321,2130.15,2741.15,3948.15,53.63,172.31,2944,5017,4300,85.03,239.11,9,24,7,6,11,4,5,2,2,3,0.449,0.265,0.709,0.824,0.479,269.76,156.24,156.24,1.36,27.76,0.35868,0.82072,16.21896298,12.9913912,2261616.326,4142935.786,42.64,1.36,0.03934176,0
28,52,6,10,0,24,41,6,9,1,24,41,6,9,1,4,5,2,2,1,6,5,14,17,1,1.9,2.1,0.91,0.57,0.79,1.66,1.6,2.55,3.98,2.2,6.7665,6.7589,11.2603,17.4228,13.5984,7.15,8.57,2.27,0.0017,0.0000899,2130.15,2741.15,3948.15,53.63,14.175,2944,5017,4300,85.03,20.28,9,24,7,6,3,4,5,2,2,1,0.449,0.265,0.709,0.824,14.304,356.16,212.56,212.56,2.16,35.44,0.386904,0.749296,16.77020649,12.99588043,2369149.518,4349988.355,54.16,2.16,30.25415576,0
28,52,6,8,45,24,41,6,8,35,24,41,6,8,35,4,5,2,2,4,6,5,14,16,17,1.9,2.1,0.91,0.65,1.1,1.66,1.6,2.55,3.44,2.96,6.7665,6.7589,11.2603,13.6181,11.8138,7.15,8.57,2.27,0.00143,3.12,2130.15,2741.15,3948.15,50.5,266.05,2944,5017,4300,90.2,332,9,24,7,8,19,4,5,2,2,4,0.449,0.265,0.709,0.918,0.474,349.76,196.56,196.56,1.44,25.84,0.321896,0.519296,7.78393113,10.06324134,2203872.884,4054614.518,46.64,1.44,0.0514124,0
28,52,6,8,18,24,41,6,8,17,24,41,6,8,17,4,5,2,2,3,6,5,14,16,17,1.9,2.1,0.91,0.65,0.97,1.66,1.6,2.55,3.44,3.16,6.7665,6.7589,11.2603,13.6181,12.9676,7.15,8.57,2.27,0.00143,0.00321,2130.15,2741.15,3948.15,50.5,172.31,2944,5017,4300,90.2,239.11,9,24,7,8,11,4,5,2,2,3,0.449,0.265,0.709,0.918,0.479,280.64,160.56,160.56,1.36,25.84,0.336664,0.567136,8.813951466,12.99177972,2263815.714,4137910.691,38.96,1.36,0.0512384,0
28,52,6,8,10,24,41,6,8,9,24,41,6,8,9,4,5,2,2,2,6,5,14,16,17,1.9,2.1,0.91,0.65,0.57,1.66,1.6,2.55,3.44,3.98,6.7665,6.7589,11.2603,13.6181,17.4228,7.15,8.57,2.27,0.00143,0.0017,2130.15,2741.15,3948.15,50.5,53.63,2944,5017,4300,90.2,85.03,9,24,7,8,6,4,5,2,2,2,0.449,0.265,0.709,0.918,0.824,304.96,177.84,177.84,1.6,25.84,0.416024,0.897104,16.7894723,12.9939519,2343740.238,4282165.564,44.56,1.6,0.0585524,0
28,52,6,8,0,24,41,6,8,1,24,41,6,8,1,4,5,2,2,1,6,5,14,16,1,1.9,2.1,0.91,0.65,0.79,1.66,1.6,2.55,3.44,2.2,6.7665,6.7589,11.2603,13.6181,13.5984,7.15,8.57,2.27,0.00143,0.0000899,2130.15,2741.15,3948.15,50.5,14.175,2944,5017,4300,90.2,20.28,9,24,7,8,3,4,5,2,2,1,0.449,0.265,0.709,0.918,14.304,364.16,215.6,215.6,2.16,32.24,0.36604,0.45424,9.55719535,12.99626888,2371309.309,4345053.768,51.76,2.16,30.1620884,0
28,52,7,45,0,24,41,7,35,1,24,41,7,35,1,4,5,2,4,1,6,5,15,17,1,1.9,2.1,0.75,1.1,0.79,1.66,1.6,3.04,2.96,2.2,6.7665,6.7589,14.5341,11.8138,13.5984,7.15,8.57,0.00125,3.12,0.0000899,2130.15,2741.15,63.29,266.05,14.175,2944,5017,77.36,332,20.28,9,24,8,19,3,4,5,2,4,1,0.449,0.265,1.04,0.474,14.304,415.44,239.84,239.84,2.16,37.76,0.319736,0.378496,11.06922542,12.66051675,1337514.481,3974695.385,59.44,2.16,30.30422264,1
28,52,7,18,45,24,41,7,17,35,24,41,7,17,35,4,5,2,3,4,6,5,15,17,17,1.9,2.1,0.75,0.97,1.1,1.66,1.6,3.04,3.16,2.96,6.7665,6.7589,14.5341,12.9676,11.8138,7.15,8.57,0.00125,0.00321,3.12,2130.15,2741.15,63.29,172.31,266.05,2944,5017,77.36,239.11,332,9,24,8,11,19,4,5,2,3,4,0.449,0.265,1.04,0.479,0.474,277.2,148.96,148.96,1.04,28.8,0.286184,0.490624,10.40013838,12.65581547,1276440.593,3837242.485,38.96,1.04,0.06839464,1
28,52,7,18,0,24,41,7,17,1,24,41,7,17,1,4,5,2,3,1,6,5,15,17,1,1.9,2.1,0.75,0.97,0.79,1.66,1.6,3.04,3.16,2.2,6.7665,6.7589,14.5341,12.9676,13.5984,7.15,8.57,0.00125,0.00321,0.0000899,2130.15,2741.15,63.29,172.31,14.175,2944,5017,77.36,239.11,20.28,9,24,8,11,3,4,5,2,3,1,0.449,0.265,1.04,0.479,14.304,331.2,195.2,195.2,2,37.76,0.334296,0.438336,11.79887931,15.02302359,1368051.561,4026092.686,49.2,2,30.29856184,1
28,52,7,10,45,24,41,7,9,35,24,41,7,9,35,4,5,2,2,4,6,5,15,17,17,1.9,2.1,0.75,0.57,1.1,1.66,1.6,3.04,3.98,2.96,6.7665,6.7589,14.5341,17.4228,11.8138,7.15,8.57,0.00125,0.0017,3.12,2130.15,2741.15,63.29,53.63,266.05,2944,5017,77.36,85.03,332,9,24,8,6,19,4,5,2,2,4,0.449,0.265,1.04,0.824,0.474,325.84,184.16,184.16,1.44,28.8,0.374824,0.819936,17.8519059,12.6580903,1321527.22,3932427.932,49.36,1.44,0.07882744,1
28,52,7,10,18,24,41,7,9,17,24,41,7,9,17,4,5,2,2,3,6,5,15,17,17,1.9,2.1,0.75,0.57,0.97,1.66,1.6,3.04,3.98,3.16,6.7665,6.7589,14.5341,17.4228,12.9676,7.15,8.57,0.00125,0.0017,0.00321,2130.15,2741.15,63.29,53.63,172.31,2944,5017,77.36,85.03,239.11,9,24,8,6,11,4,5,2,2,3,0.449,0.265,1.04,0.824,0.479,263.2,151.04,151.04,1.36,28.8,0.387096,0.851296,18.22855237,15.02099862,1352360.181,3984306.403,41.04,1.36,0.07855864,1
